date,open,high,low,close,volume,Symbol,Name,Industry,Market Cap
2018-02-07,111.55,114.45,111.146,112.87,21878324,JPM,JPMorgan Chase & Co.,Banks,416878000000.0
2018-01-08,62.66,62.73,61.94,62.04,15569369,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-09,62.3,62.77,62.07,62.26,15766492,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-10,62.48,63.4,62.36,63.12,18107523,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-11,63.65,63.669,62.69,63.01,22074996,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-12,63.2,63.4,62.05,62.55,25886119,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-16,62.79,63.15,62.175,62.5,17907786,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-17,62.85,64.04,62.49,63.88,23892881,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-18,63.87,64.31,63.86,63.95,16305872,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-19,64.15,64.2601,63.83,64.22,16524008,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-22,64.0,64.75,63.97,64.73,12245161,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-23,64.31,64.85,64.2249,64.49,12937130,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-24,64.95,65.63,64.8,65.48,20180270,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-25,65.7,65.85,65.4,65.65,17568706,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-26,65.89,66.04,65.25,65.93,16251896,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-29,65.78,66.31,65.66,65.82,16105189,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-30,65.43,65.93,65.28,65.28,16158886,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-01-31,65.27,66.1,65.16,65.78,18147919,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-02-01,65.37,66.09,65.06,65.51,15717623,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-02-02,65.33,65.5254,63.83,64.07,18905283,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-02-05,58.7,59.89,57.5,58.16,103394442,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-02-06,56.905,58.5,55.87,57.28,83076895,WFC,Wells Fargo & Company,Banks,196831000000.0
2018-02-07,56.94,58.115,56.75,57.54,45550954,WFC,Wells Fargo & Company,Banks,196831000000.0
