date,open,high,low,close,volume,Symbol,Name,Industry,Market Cap
2017-01-03,55.67,56.35,55.46,56.0,22063790,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-04,56.16,56.3071,55.611,56.05,15036148,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-05,55.49,55.82,54.475,55.18,18831628,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-06,55.26,55.566,54.7,55.04,18715908,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-09,54.68,54.81,54.18,54.24,21794061,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-10,54.35,55.18,54.26,54.62,17978219,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-11,54.6,54.8,53.72,54.8,21100589,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-12,54.65,54.78,53.9,54.5,20566603,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-13,55.11,56.2,54.65,55.31,37231593,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-17,54.8,54.96,53.58,53.78,26974416,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-18,53.78,54.29,53.34,54.27,21186749,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-19,54.24,54.765,53.86,54.58,20906892,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-20,54.75,55.11,54.62,55.07,24160823,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-23,54.71,55.0,54.15,54.25,17227385,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-24,54.36,55.07,54.13,54.7,18523327,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-25,55.38,56.83,55.28,56.62,32252075,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-26,56.61,57.3262,56.59,57.18,23769752,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-27,57.03,57.11,56.41,56.59,17185970,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-30,56.12,56.321,55.75,56.08,15961389,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-01-31,55.98,56.38,55.8,56.33,22409081,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-01,56.54,57.07,55.77,55.91,21157698,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-02,55.565,55.96,55.4,55.75,13044449,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-03,56.88,57.285,56.43,57.27,19879774,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-06,57.08,57.41,56.49,56.55,13940158,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-07,56.86,57.19,56.2697,56.34,14937421,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-08,56.21,56.21,55.165,55.63,18592180,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-09,55.98,56.77,55.67,56.73,15907818,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-10,57.02,57.04,56.66,56.86,12268103,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-13,57.07,57.511,56.89,57.08,15325274,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-14,57.13,58.0,56.99,57.98,16382857,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-15,58.1,59.005,57.89,58.55,25350371,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-16,58.36,58.36,57.51,58.12,14694501,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-17,57.58,58.1,57.45,58.09,15783230,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-21,58.25,58.63,57.9,58.25,16916750,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-22,58.0,58.59,58.0,58.36,12344234,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-23,58.43,58.59,58.06,58.49,13841369,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-24,57.7,57.91,57.32,57.81,16379051,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-27,57.81,58.25,57.71,58.06,10101035,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-02-28,57.99,58.32,57.73,57.88,15558884,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-01,59.11,59.99,59.09,59.73,25912728,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-02,59.78,59.79,58.565,58.71,17578616,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-03,58.85,59.24,58.67,58.89,14753743,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-06,58.54,58.88,58.18,58.61,13225468,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-07,58.43,58.52,58.015,58.3,13099877,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-08,58.95,59.13,58.165,58.21,14711295,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-09,58.45,58.87,58.2,58.7,15721476,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-10,58.98,59.18,58.52,58.85,15120176,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-13,58.83,59.03,58.5151,58.7,14063472,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-14,58.49,58.8054,58.245,58.76,10885031,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-15,58.9,59.31,58.36,58.71,17777338,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-16,58.86,59.41,58.76,59.32,18468200,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-17,59.37,59.41,58.52,58.67,20985674,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-20,58.47,58.47,57.62,57.63,17663194,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-21,57.93,57.96,55.63,55.85,31766385,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-22,55.53,55.57,54.85,55.33,27740860,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-23,55.23,55.99,54.98,55.25,18999983,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-24,55.5,56.05,55.22,55.83,21127464,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-27,54.63,55.58,54.24,55.39,16854761,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-28,55.35,56.25,55.24,55.96,14878890,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-29,55.94,56.09,55.55,55.67,10329113,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-30,55.68,56.43,55.61,56.24,12106538,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-03-31,56.02,56.175,55.62,55.66,11864615,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-04-03,55.7,55.82,54.79,55.49,14550739,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-04-04,55.3,55.33,54.98,55.2,11937360,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-04-05,55.79,56.2,54.93,54.98,17411708,WFC,Wells Fargo & Company,Banks,196831000000.0
2017-04-06,54.95,55.65,54.705,55.37,10387536,WFC,Wells Fargo & Company,Banks,196831000000.0
